expense_id,employee_id,department,job_level,category,amount,currency,expense_date,day_of_week,weekend,submission_hour,travel_distance_km,city,country,receipt_uploaded,manager_approved,claim_delay_days,is_anomaly
EXP18375,EMP001,Operations,Director,CLIENT_MEETING,314.99,MAD,2026-01-12,MONDAY,0,14,0,Rabat,Morocco,1,1,2,0
EXP18376,EMP010,Marketing,Director,MEAL,117.52,MAD,2026-05-27,WEDNESDAY,0,11,0,Fès,Morocco,1,1,4,0
EXP18377,EMP141,Finance,Director,MEAL,154.3,MAD,2026-02-09,MONDAY,0,19,0,Tanger,Morocco,1,1,7,0
EXP18378,EMP143,HR,Junior,CLIENT_MEETING,226.05,MAD,2026-03-30,MONDAY,0,18,0,Rabat,Morocco,0,1,3,0
EXP18379,EMP149,Sales,Manager,OFFICE_SUPPLIES,275.45,MAD,2026-02-04,WEDNESDAY,0,17,0,Agadir,Morocco,1,1,2,0
EXP18380,EMP030,Operations,Manager,TRAVEL,396.43,MAD,2026-02-04,WEDNESDAY,0,8,271,Casablanca,Morocco,1,1,4,0
EXP18381,EMP135,IT,Junior,TRAVEL,453.06,MAD,2026-05-26,TUESDAY,0,12,259,Marrakech,Morocco,1,1,6,0
EXP18382,EMP009,Finance,Director,CLIENT_MEETING,241.25,MAD,2026-06-11,THURSDAY,0,10,0,Fès,Morocco,0,1,3,0
EXP18383,EMP117,Sales,Senior,TRAVEL,437.6,MAD,2026-04-24,FRIDAY,0,13,67,Marrakech,Morocco,1,1,6,0
EXP18384,EMP147,HR,Junior,MEAL,146.44,MAD,2026-02-05,THURSDAY,0,17,0,Rabat,Morocco,1,1,1,0
EXP18385,EMP033,HR,Senior,FUEL,213.36,MAD,2026-05-31,SUNDAY,1,15,64,Casablanca,Morocco,0,1,2,0
EXP18386,EMP052,Finance,Junior,TRAVEL,367.88,MAD,2026-02-25,WEDNESDAY,0,10,16,Fès,Morocco,1,1,4,0
EXP18387,EMP016,HR,Junior,TRAVEL,403.08,MAD,2026-05-23,SATURDAY,1,14,88,Marrakech,Morocco,1,1,1,0
EXP18388,EMP130,HR,Director,TRAVEL,401.85,MAD,2026-05-05,TUESDAY,0,14,222,Agadir,Morocco,1,1,4,0
EXP18389,EMP024,Sales,Junior,OFFICE_SUPPLIES,214.87,MAD,2026-02-20,FRIDAY,0,17,0,Agadir,Morocco,1,1,6,0
EXP18390,EMP091,Operations,Junior,HOTEL,898.12,MAD,2026-04-01,WEDNESDAY,0,9,62,Rabat,Morocco,1,1,7,0
EXP18391,EMP145,Finance,Senior,FUEL,297.31,MAD,2026-04-08,WEDNESDAY,0,10,252,Fès,Morocco,1,1,2,0
EXP18392,EMP029,Sales,Senior,OTHER,237.68,MAD,2026-03-26,THURSDAY,0,15,0,Fès,Morocco,1,1,5,0
EXP18393,EMP076,Sales,Manager,HOTEL,802.34,MAD,2026-03-06,FRIDAY,0,16,60,Casablanca,Morocco,1,1,7,0
EXP18394,EMP079,IT,Senior,MEAL,118.4,MAD,2026-06-27,SATURDAY,1,18,0,Rabat,Morocco,1,1,2,0
EXP18395,EMP036,Finance,Senior,TRAVEL,386.6,MAD,2026-03-21,SATURDAY,1,14,122,Rabat,Morocco,1,1,7,0
EXP18396,EMP081,Sales,Junior,TRAVEL,388.74,MAD,2026-01-20,TUESDAY,0,9,56,Rabat,Morocco,1,1,2,0
EXP18397,EMP093,HR,Junior,HOTEL,856.9,MAD,2026-02-28,SATURDAY,1,13,174,Marrakech,Morocco,1,1,7,0
EXP18398,EMP017,Operations,Senior,TRAVEL,345.56,MAD,2026-06-13,SATURDAY,1,16,50,Rabat,Morocco,1,1,3,0
EXP18399,EMP039,HR,Director,TRAVEL,400.75,MAD,2026-01-27,TUESDAY,0,17,136,Fès,Morocco,1,1,6,0
EXP18400,EMP067,IT,Manager,MEAL,200.89,MAD,2026-06-10,WEDNESDAY,0,8,0,Tanger,Morocco,1,1,2,0
EXP18401,EMP110,IT,Junior,MEAL,121.92,MAD,2026-01-11,SUNDAY,1,18,0,Fès,Morocco,1,1,6,0
EXP18402,EMP143,Marketing,Senior,TRAVEL,379.3,MAD,2026-06-29,MONDAY,0,14,105,Agadir,Morocco,1,1,4,0
EXP18403,EMP120,Operations,Director,TRAVEL,8073.99,MAD,2026-02-03,TUESDAY,0,23,8,Casablanca,Morocco,0,0,45,1
EXP18404,EMP074,Sales,Senior,TRAVEL,337.47,MAD,2026-04-24,FRIDAY,0,12,29,Marrakech,Morocco,1,1,6,0
EXP18405,EMP019,Finance,Manager,MEAL,156.86,MAD,2026-01-28,WEDNESDAY,0,8,0,Rabat,Morocco,1,1,5,0
EXP18406,EMP132,Marketing,Junior,HOTEL,828.62,MAD,2026-06-21,SUNDAY,1,17,78,Fès,Morocco,1,1,5,0
EXP18407,EMP113,Marketing,Junior,MEAL,220.52,MAD,2026-03-05,THURSDAY,0,9,0,Agadir,Morocco,1,1,7,0
EXP18408,EMP009,Finance,Senior,TRAINING,341.68,MAD,2026-06-15,MONDAY,0,11,0,Marrakech,Morocco,1,1,7,0
EXP18409,EMP049,IT,Director,TRAVEL,352.12,MAD,2026-01-25,SUNDAY,1,17,48,Fès,Morocco,1,1,1,0
EXP18410,EMP075,Finance,Director,MEAL,88.76,MAD,2026-06-26,FRIDAY,0,15,0,Rabat,Morocco,1,1,3,0
EXP18411,EMP076,Operations,Director,MEAL,221.61,MAD,2026-06-13,SATURDAY,1,17,0,Fès,Morocco,1,0,7,0
EXP18412,EMP005,Finance,Director,HOTEL,867.91,MAD,2026-06-05,FRIDAY,0,10,54,Casablanca,Morocco,1,1,7,0
EXP18413,EMP061,IT,Junior,MEAL,155.84,MAD,2026-06-10,WEDNESDAY,0,10,0,Tanger,Morocco,1,1,4,0
EXP18414,EMP016,HR,Director,TRAVEL,342.55,MAD,2026-06-30,TUESDAY,0,16,123,Agadir,Morocco,1,1,1,0
EXP18415,EMP100,Sales,Senior,HOTEL,5529.3,MAD,2026-03-28,SATURDAY,1,23,7,Tanger,Morocco,0,0,59,1
EXP18416,EMP048,Operations,Manager,TRAVEL,487.47,MAD,2026-04-08,WEDNESDAY,0,8,238,Casablanca,Morocco,1,1,2,0
EXP18417,EMP096,Sales,Manager,MEAL,2015.6,MAD,2026-01-02,FRIDAY,0,3,0,Fès,Morocco,0,0,59,1
EXP18418,EMP086,Operations,Senior,MEAL,116.21,MAD,2026-04-21,TUESDAY,0,13,0,Tanger,Morocco,1,1,6,0
EXP18419,EMP135,Marketing,Junior,OFFICE_SUPPLIES,281.6,MAD,2026-02-11,WEDNESDAY,0,11,0,Rabat,Morocco,1,1,1,0
EXP18420,EMP023,Finance,Junior,FUEL,329.28,MAD,2026-03-11,WEDNESDAY,0,13,83,Fès,Morocco,1,1,7,0
EXP18421,EMP067,Finance,Junior,OFFICE_SUPPLIES,185.54,MAD,2026-02-03,TUESDAY,0,10,0,Tanger,Morocco,1,1,2,0
EXP18422,EMP137,Finance,Senior,MEAL,122.95,MAD,2026-02-15,SUNDAY,1,11,0,Fès,Morocco,1,1,5,0
EXP18423,EMP125,Finance,Director,MEAL,95.28,MAD,2026-04-28,TUESDAY,0,10,0,Casablanca,Morocco,1,0,6,0
EXP18424,EMP010,Operations,Director,HOTEL,770.76,MAD,2026-02-07,SATURDAY,1,12,59,Tanger,Morocco,1,1,6,0
EXP18425,EMP027,Marketing,Junior,HOTEL,840.5,MAD,2026-05-13,WEDNESDAY,0,19,242,Agadir,Morocco,1,1,1,0
EXP18426,EMP064,Operations,Senior,TRAVEL,349.69,MAD,2026-01-08,THURSDAY,0,16,116,Fès,Morocco,1,1,6,0
EXP18427,EMP058,HR,Director,HOTEL,816.38,MAD,2026-04-15,WEDNESDAY,0,9,4,Marrakech,Morocco,1,0,2,0
EXP18428,EMP101,Marketing,Senior,TRAVEL,341.48,MAD,2026-05-21,THURSDAY,0,17,175,Agadir,Morocco,1,1,3,0
EXP18429,EMP024,Marketing,Senior,TRAVEL,385.44,MAD,2026-05-08,FRIDAY,0,9,223,Agadir,Morocco,1,1,6,0
EXP18430,EMP094,Sales,Manager,TRAVEL,470.07,MAD,2026-06-13,SATURDAY,1,12,40,Casablanca,Morocco,1,1,1,0
EXP18431,EMP148,Finance,Manager,TRAVEL,5879.57,MAD,2026-01-19,MONDAY,0,23,9,Rabat,Morocco,0,0,54,1
EXP18432,EMP148,HR,Director,MEAL,161.9,MAD,2026-03-18,WEDNESDAY,0,10,0,Marrakech,Morocco,1,1,3,0
EXP18433,EMP077,HR,Director,MEAL,135.36,MAD,2026-05-06,WEDNESDAY,0,8,0,Rabat,Morocco,1,0,4,0
EXP18434,EMP114,IT,Senior,MEAL,94.04,MAD,2026-06-03,WEDNESDAY,0,9,0,Tanger,Morocco,1,1,2,0
EXP18435,EMP116,Finance,Manager,TRAVEL,6267.6,MAD,2026-04-12,SUNDAY,1,23,3,Marrakech,Morocco,0,0,32,1
EXP18436,EMP054,Marketing,Junior,TRAINING,258.8,MAD,2026-01-20,TUESDAY,0,13,0,Marrakech,Morocco,1,1,6,0
EXP18437,EMP070,HR,Manager,TRAINING,259.46,MAD,2026-04-08,WEDNESDAY,0,19,0,Casablanca,Morocco,1,1,4,0
EXP18438,EMP140,Sales,Junior,MEAL,136.95,MAD,2026-06-29,MONDAY,0,9,0,Marrakech,Morocco,1,1,6,0
EXP18439,EMP118,IT,Senior,OFFICE_SUPPLIES,220.56,MAD,2026-01-12,MONDAY,0,13,0,Marrakech,Morocco,1,1,7,0
EXP18440,EMP149,Sales,Director,MEAL,181.3,MAD,2026-03-18,WEDNESDAY,0,11,0,Rabat,Morocco,1,1,5,0
EXP18441,EMP082,Marketing,Director,MEAL,104.49,MAD,2026-04-15,WEDNESDAY,0,18,0,Casablanca,Morocco,1,1,1,0
EXP18442,EMP063,IT,Director,TRAVEL,6059.07,MAD,2026-01-19,MONDAY,0,3,4,Casablanca,Morocco,0,0,34,1
EXP18443,EMP144,Finance,Senior,MEAL,152.01,MAD,2026-05-29,FRIDAY,0,15,0,Rabat,Morocco,1,1,4,0
EXP18444,EMP023,Sales,Director,HOTEL,898.19,MAD,2026-03-06,FRIDAY,0,8,22,Agadir,Morocco,1,1,6,0
EXP18445,EMP124,HR,Director,MEAL,141.66,MAD,2026-01-01,THURSDAY,0,12,0,Tanger,Morocco,1,1,6,0
EXP18446,EMP005,IT,Junior,FUEL,320.14,MAD,2026-04-06,MONDAY,0,16,119,Rabat,Morocco,1,1,7,0
EXP18447,EMP064,Sales,Senior,OTHER,352.1,MAD,2026-06-13,SATURDAY,1,14,0,Casablanca,Morocco,1,1,2,0
EXP18448,EMP071,Operations,Manager,MEAL,267.19,MAD,2026-01-27,TUESDAY,0,10,0,Rabat,Morocco,1,1,6,0
EXP18449,EMP120,Sales,Manager,TRAVEL,409.68,MAD,2026-05-29,FRIDAY,0,10,119,Rabat,Morocco,0,0,1,0
EXP18450,EMP057,Finance,Senior,TRAVEL,424.16,MAD,2026-05-20,WEDNESDAY,0,12,123,Rabat,Morocco,1,1,3,0
EXP18451,EMP068,Operations,Junior,HOTEL,833.57,MAD,2026-01-19,MONDAY,0,10,298,Agadir,Morocco,1,1,3,0
EXP18452,EMP138,Sales,Director,MEAL,129.68,MAD,2026-05-07,THURSDAY,0,13,0,Marrakech,Morocco,1,1,5,0
EXP18453,EMP063,Sales,Senior,TRAVEL,391.02,MAD,2026-06-01,MONDAY,0,17,206,Marrakech,Morocco,1,0,7,0
EXP18454,EMP038,HR,Senior,HOTEL,878.18,MAD,2026-02-15,SUNDAY,1,10,179,Fès,Morocco,1,1,3,0
EXP18455,EMP042,Finance,Junior,MEAL,166.79,MAD,2026-06-13,SATURDAY,1,14,0,Casablanca,Morocco,0,1,1,0
EXP18456,EMP048,Marketing,Manager,TRAVEL,465.74,MAD,2026-04-27,MONDAY,0,14,203,Rabat,Morocco,1,1,1,0
EXP18457,EMP061,IT,Manager,CLIENT_MEETING,3615.87,MAD,2026-03-31,TUESDAY,0,3,0,Marrakech,Morocco,0,0,35,1
EXP18458,EMP110,Operations,Director,TRAINING,274.04,MAD,2026-03-25,WEDNESDAY,0,12,0,Tanger,Morocco,1,1,4,0
EXP18459,EMP046,Marketing,Director,HOTEL,859.09,MAD,2026-04-20,MONDAY,0,19,278,Casablanca,Morocco,1,1,4,0
EXP18460,EMP016,Finance,Senior,OFFICE_SUPPLIES,218.06,MAD,2026-03-22,SUNDAY,1,16,0,Rabat,Morocco,1,1,1,0
EXP18461,EMP110,Operations,Manager,OTHER,243.0,MAD,2026-05-11,MONDAY,0,19,0,Tanger,Morocco,1,1,7,0
EXP18462,EMP103,Sales,Manager,MEAL,122.87,MAD,2026-01-17,SATURDAY,1,19,0,Fès,Morocco,1,1,7,0
EXP18463,EMP053,Operations,Junior,TRAVEL,379.99,MAD,2026-04-15,WEDNESDAY,0,18,119,Agadir,Morocco,1,1,1,0
EXP18464,EMP090,Finance,Manager,MEAL,185.78,MAD,2026-04-15,WEDNESDAY,0,13,0,Marrakech,Morocco,1,1,3,0
EXP18465,EMP094,Operations,Senior,MEAL,3763.61,MAD,2026-06-26,FRIDAY,0,3,0,Casablanca,Morocco,0,0,51,1
EXP18466,EMP100,HR,Manager,TRAVEL,6272.42,MAD,2026-05-25,MONDAY,0,23,6,Agadir,Morocco,0,0,33,1
EXP18467,EMP039,Sales,Director,MEAL,163.28,MAD,2026-01-14,WEDNESDAY,0,12,0,Marrakech,Morocco,1,1,1,0
EXP18468,EMP023,Marketing,Manager,CLIENT_MEETING,233.78,MAD,2026-04-25,SATURDAY,1,9,0,Marrakech,Morocco,1,1,2,0
EXP18469,EMP063,HR,Junior,TRAINING,2920.88,MAD,2026-04-12,SUNDAY,1,3,0,Marrakech,Morocco,0,0,35,1
EXP18470,EMP102,Finance,Manager,HOTEL,8296.97,MAD,2026-02-28,SATURDAY,1,23,2,Tanger,Morocco,0,0,40,1
EXP18471,EMP069,Operations,Director,CLIENT_MEETING,182.65,MAD,2026-04-29,WEDNESDAY,0,11,0,Tanger,Morocco,1,1,3,0
EXP18472,EMP130,Sales,Junior,CLIENT_MEETING,344.68,MAD,2026-01-21,WEDNESDAY,0,10,0,Rabat,Morocco,1,1,7,0
EXP18473,EMP051,HR,Senior,MEAL,105.87,MAD,2026-03-11,WEDNESDAY,0,11,0,Agadir,Morocco,1,1,7,0
EXP18474,EMP093,IT,Senior,OTHER,286.15,MAD,2026-02-13,FRIDAY,0,19,0,Agadir,Morocco,1,1,4,0
EXP18475,EMP085,Marketing,Manager,TRAVEL,371.71,MAD,2026-06-02,TUESDAY,0,16,28,Agadir,Morocco,1,1,3,0
EXP18476,EMP063,HR,Junior,TRAVEL,405.63,MAD,2026-06-09,TUESDAY,0,14,218,Tanger,Morocco,1,1,6,0
EXP18477,EMP149,Finance,Senior,MEAL,112.77,MAD,2026-05-21,THURSDAY,0,9,0,Agadir,Morocco,1,1,7,0
EXP18478,EMP074,HR,Junior,MEAL,120.4,MAD,2026-04-24,FRIDAY,0,17,0,Casablanca,Morocco,1,1,5,0
EXP18479,EMP043,Sales,Senior,HOTEL,817.5,MAD,2026-04-13,MONDAY,0,8,46,Rabat,Morocco,1,1,5,0
EXP18480,EMP085,Operations,Junior,TRAVEL,402.71,MAD,2026-01-26,MONDAY,0,8,172,Rabat,Morocco,1,1,6,0
EXP18481,EMP061,Sales,Senior,FUEL,268.11,MAD,2026-05-18,MONDAY,0,18,252,Rabat,Morocco,1,1,5,0
EXP18482,EMP147,HR,Director,HOTEL,9216.37,MAD,2026-05-28,THURSDAY,0,23,8,Fès,Morocco,0,0,28,1
EXP18483,EMP036,Marketing,Director,OTHER,386.39,MAD,2026-03-16,MONDAY,0,15,0,Agadir,Morocco,1,1,4,0
EXP18484,EMP005,Finance,Senior,HOTEL,885.95,MAD,2026-04-28,TUESDAY,0,18,290,Rabat,Morocco,1,1,5,0
EXP18485,EMP020,Marketing,Senior,TRAVEL,443.61,MAD,2026-03-09,MONDAY,0,10,182,Rabat,Morocco,1,1,2,0
EXP18486,EMP057,Sales,Junior,MEAL,91.97,MAD,2026-05-01,FRIDAY,0,18,0,Casablanca,Morocco,1,1,3,0
EXP18487,EMP084,Marketing,Manager,HOTEL,815.81,MAD,2026-03-30,MONDAY,0,14,220,Tanger,Morocco,1,1,4,0
EXP18488,EMP008,Finance,Senior,MEAL,203.44,MAD,2026-01-16,FRIDAY,0,8,0,Fès,Morocco,1,1,7,0
EXP18489,EMP140,Finance,Junior,MEAL,113.95,MAD,2026-04-21,TUESDAY,0,10,0,Fès,Morocco,0,1,6,0
EXP18490,EMP072,HR,Director,OTHER,206.47,MAD,2026-02-06,FRIDAY,0,8,0,Casablanca,Morocco,1,1,6,0
EXP18491,EMP038,HR,Junior,OTHER,3424.33,MAD,2026-06-05,FRIDAY,0,23,0,Tanger,Morocco,0,0,48,1
EXP18492,EMP120,Sales,Director,MEAL,148.32,MAD,2026-05-19,TUESDAY,0,11,0,Agadir,Morocco,1,1,4,0
EXP18493,EMP084,Sales,Senior,MEAL,90.43,MAD,2026-06-06,SATURDAY,1,8,0,Tanger,Morocco,1,1,4,0
EXP18494,EMP114,HR,Senior,HOTEL,783.97,MAD,2026-02-06,FRIDAY,0,16,106,Agadir,Morocco,1,1,6,0
EXP18495,EMP007,Finance,Senior,OFFICE_SUPPLIES,212.12,MAD,2026-02-12,THURSDAY,0,8,0,Marrakech,Morocco,1,1,1,0
EXP18496,EMP030,Marketing,Manager,OFFICE_SUPPLIES,253.87,MAD,2026-05-04,MONDAY,0,8,0,Agadir,Morocco,1,1,2,0
EXP18497,EMP040,HR,Manager,HOTEL,889.66,MAD,2026-06-18,THURSDAY,0,11,155,Tanger,Morocco,1,0,7,0
EXP18498,EMP086,Operations,Junior,TRAINING,252.66,MAD,2026-02-22,SUNDAY,1,14,0,Casablanca,Morocco,1,1,5,0
EXP18499,EMP049,IT,Director,TRAVEL,405.18,MAD,2026-03-26,THURSDAY,0,11,125,Casablanca,Morocco,1,1,6,0
EXP18500,EMP032,Operations,Director,TRAVEL,445.42,MAD,2026-06-24,WEDNESDAY,0,17,243,Fès,Morocco,1,1,3,0
EXP18501,EMP083,Finance,Senior,FUEL,315.9,MAD,2026-01-06,TUESDAY,0,16,144,Marrakech,Morocco,1,1,5,0
EXP18502,EMP099,Marketing,Senior,TRAVEL,376.4,MAD,2026-04-02,THURSDAY,0,18,82,Tanger,Morocco,1,1,3,0
EXP18503,EMP115,Sales,Director,CLIENT_MEETING,245.69,MAD,2026-03-05,THURSDAY,0,11,0,Fès,Morocco,1,1,6,0
EXP18504,EMP128,IT,Manager,MEAL,190.94,MAD,2026-05-24,SUNDAY,1,10,0,Agadir,Morocco,1,1,7,0
EXP18505,EMP119,Operations,Director,TRAVEL,408.81,MAD,2026-02-03,TUESDAY,0,17,17,Rabat,Morocco,0,1,1,0
EXP18506,EMP137,Finance,Director,OFFICE_SUPPLIES,317.65,MAD,2026-01-01,THURSDAY,0,8,0,Marrakech,Morocco,1,1,7,0
EXP18507,EMP129,IT,Senior,TRAVEL,368.89,MAD,2026-01-30,FRIDAY,0,11,119,Casablanca,Morocco,1,1,1,0
EXP18508,EMP135,Sales,Manager,HOTEL,805.99,MAD,2026-06-26,FRIDAY,0,11,247,Casablanca,Morocco,1,1,3,0
EXP18509,EMP100,Marketing,Senior,TRAVEL,411.92,MAD,2026-01-31,SATURDAY,1,11,134,Tanger,Morocco,1,1,5,0
EXP18510,EMP051,Operations,Senior,MEAL,151.67,MAD,2026-03-30,MONDAY,0,14,0,Casablanca,Morocco,1,1,6,0
EXP18511,EMP116,Operations,Manager,HOTEL,802.36,MAD,2026-03-30,MONDAY,0,9,72,Fès,Morocco,1,1,2,0
EXP18512,EMP007,HR,Director,MEAL,123.35,MAD,2026-05-24,SUNDAY,1,18,0,Casablanca,Morocco,1,1,5,0
EXP18513,EMP123,Marketing,Junior,CLIENT_MEETING,303.64,MAD,2026-06-29,MONDAY,0,11,0,Casablanca,Morocco,1,1,3,0
EXP18514,EMP041,Sales,Junior,TRAVEL,417.71,MAD,2026-05-07,THURSDAY,0,16,271,Agadir,Morocco,1,1,7,0
EXP18515,EMP148,Marketing,Junior,HOTEL,825.95,MAD,2026-06-29,MONDAY,0,13,248,Agadir,Morocco,1,1,7,0
EXP18516,EMP069,Finance,Junior,TRAVEL,360.84,MAD,2026-04-24,FRIDAY,0,11,128,Marrakech,Morocco,1,1,3,0
EXP18517,EMP040,Sales,Junior,TRAVEL,383.85,MAD,2026-03-07,SATURDAY,1,10,55,Agadir,Morocco,1,1,7,0
EXP18518,EMP023,HR,Manager,MEAL,188.48,MAD,2026-01-17,SATURDAY,1,10,0,Casablanca,Morocco,1,1,2,0
EXP18519,EMP025,IT,Manager,FUEL,300.23,MAD,2026-06-19,FRIDAY,0,8,46,Fès,Morocco,1,1,1,0
EXP18520,EMP073,Sales,Director,MEAL,144.91,MAD,2026-02-16,MONDAY,0,16,0,Agadir,Morocco,1,1,6,0
EXP18521,EMP111,IT,Director,MEAL,2342.9,MAD,2026-04-20,MONDAY,0,23,0,Marrakech,Morocco,0,0,38,1
EXP18522,EMP127,Marketing,Director,FUEL,340.74,MAD,2026-04-14,TUESDAY,0,18,58,Agadir,Morocco,1,1,1,0
EXP18523,EMP076,HR,Junior,TRAVEL,372.81,MAD,2026-04-02,THURSDAY,0,13,197,Fès,Morocco,1,1,6,0
EXP18524,EMP047,IT,Manager,TRAVEL,380.2,MAD,2026-04-15,WEDNESDAY,0,11,45,Marrakech,Morocco,1,1,5,0
EXP18525,EMP126,Operations,Manager,MEAL,143.91,MAD,2026-04-07,TUESDAY,0,10,0,Agadir,Morocco,1,1,5,0
EXP18526,EMP021,HR,Director,TRAVEL,459.27,MAD,2026-04-19,SUNDAY,1,12,278,Agadir,Morocco,1,0,1,0
EXP18527,EMP145,IT,Manager,MEAL,148.79,MAD,2026-03-02,MONDAY,0,12,0,Rabat,Morocco,1,1,6,0
EXP18528,EMP053,Marketing,Manager,TRAVEL,453.81,MAD,2026-01-22,THURSDAY,0,15,38,Marrakech,Morocco,1,1,2,0
EXP18529,EMP100,IT,Manager,FUEL,293.0,MAD,2026-02-10,TUESDAY,0,16,224,Casablanca,Morocco,1,1,7,0
EXP18530,EMP046,Sales,Manager,HOTEL,827.05,MAD,2026-03-10,TUESDAY,0,9,184,Casablanca,Morocco,1,1,3,0
EXP18531,EMP057,Marketing,Junior,TRAVEL,377.26,MAD,2026-05-10,SUNDAY,1,17,236,Rabat,Morocco,0,1,6,0
EXP18532,EMP040,Operations,Junior,TRAVEL,363.93,MAD,2026-03-26,THURSDAY,0,8,111,Tanger,Morocco,1,1,5,0
EXP18533,EMP050,Operations,Senior,OTHER,207.57,MAD,2026-05-07,THURSDAY,0,13,0,Tanger,Morocco,1,1,4,0
EXP18534,EMP021,HR,Junior,OFFICE_SUPPLIES,224.98,MAD,2026-04-03,FRIDAY,0,8,0,Casablanca,Morocco,1,1,4,0
EXP18535,EMP104,IT,Senior,TRAVEL,472.51,MAD,2026-03-18,WEDNESDAY,0,17,152,Tanger,Morocco,1,1,7,0
EXP18536,EMP049,IT,Director,HOTEL,766.74,MAD,2026-02-03,TUESDAY,0,18,73,Casablanca,Morocco,1,1,5,0
EXP18537,EMP075,Marketing,Senior,HOTEL,825.2,MAD,2026-03-11,WEDNESDAY,0,13,53,Casablanca,Morocco,1,1,1,0
EXP18538,EMP044,HR,Senior,MEAL,2078.39,MAD,2026-01-16,FRIDAY,0,23,0,Casablanca,Morocco,0,0,42,1
EXP18539,EMP027,Marketing,Manager,FUEL,263.56,MAD,2026-05-28,THURSDAY,0,16,241,Fès,Morocco,1,1,2,0
EXP18540,EMP071,HR,Manager,HOTEL,879.66,MAD,2026-06-14,SUNDAY,1,16,284,Agadir,Morocco,1,1,4,0
EXP18541,EMP054,HR,Junior,MEAL,199.36,MAD,2026-04-08,WEDNESDAY,0,19,0,Agadir,Morocco,1,1,5,0
EXP18542,EMP097,Operations,Junior,TRAVEL,322.46,MAD,2026-06-14,SUNDAY,1,10,8,Agadir,Morocco,1,1,7,0
EXP18543,EMP054,Marketing,Senior,MEAL,2131.28,MAD,2026-04-25,SATURDAY,1,23,0,Agadir,Morocco,0,0,30,1
EXP18544,EMP013,Finance,Manager,TRAINING,252.89,MAD,2026-03-27,FRIDAY,0,13,0,Casablanca,Morocco,1,1,6,0
EXP18545,EMP132,Finance,Junior,FUEL,348.26,MAD,2026-04-06,MONDAY,0,12,293,Casablanca,Morocco,1,1,6,0
EXP18546,EMP041,Operations,Director,HOTEL,821.81,MAD,2026-03-20,FRIDAY,0,12,233,Agadir,Morocco,1,0,6,0
EXP18547,EMP107,Sales,Senior,MEAL,90.72,MAD,2026-02-05,THURSDAY,0,10,0,Marrakech,Morocco,1,1,1,0
EXP18548,EMP141,Finance,Manager,MEAL,116.12,MAD,2026-02-14,SATURDAY,1,12,0,Tanger,Morocco,1,1,6,0
EXP18549,EMP037,Finance,Senior,MEAL,149.14,MAD,2026-02-18,WEDNESDAY,0,10,0,Rabat,Morocco,0,1,2,0
EXP18550,EMP101,Sales,Director,OFFICE_SUPPLIES,277.93,MAD,2026-04-22,WEDNESDAY,0,19,0,Tanger,Morocco,1,1,4,0
EXP18551,EMP034,IT,Senior,MEAL,188.8,MAD,2026-06-14,SUNDAY,1,8,0,Agadir,Morocco,1,1,1,0
EXP18552,EMP008,HR,Junior,MEAL,149.58,MAD,2026-01-23,FRIDAY,0,19,0,Rabat,Morocco,0,1,7,0
EXP18553,EMP110,HR,Senior,CLIENT_MEETING,204.5,MAD,2026-05-09,SATURDAY,1,13,0,Rabat,Morocco,1,1,4,0
EXP18554,EMP083,Marketing,Junior,FUEL,288.84,MAD,2026-04-10,FRIDAY,0,15,80,Fès,Morocco,1,1,6,0
EXP18555,EMP039,Finance,Junior,FUEL,257.31,MAD,2026-05-08,FRIDAY,0,18,231,Casablanca,Morocco,1,1,7,0
EXP18556,EMP035,HR,Manager,MEAL,197.1,MAD,2026-03-23,MONDAY,0,15,0,Marrakech,Morocco,1,1,6,0
EXP18557,EMP015,Operations,Senior,TRAVEL,398.72,MAD,2026-03-31,TUESDAY,0,15,121,Casablanca,Morocco,1,1,2,0
EXP18558,EMP080,HR,Junior,FUEL,239.0,MAD,2026-02-03,TUESDAY,0,9,239,Rabat,Morocco,1,1,2,0
EXP18559,EMP069,Marketing,Senior,FUEL,259.95,MAD,2026-02-11,WEDNESDAY,0,14,173,Casablanca,Morocco,1,1,5,0
EXP18560,EMP034,HR,Junior,OTHER,243.27,MAD,2026-02-22,SUNDAY,1,9,0,Rabat,Morocco,1,1,1,0
EXP18561,EMP061,IT,Senior,MEAL,184.86,MAD,2026-03-28,SATURDAY,1,13,0,Agadir,Morocco,1,1,4,0
EXP18562,EMP063,HR,Director,FUEL,246.77,MAD,2026-05-07,THURSDAY,0,12,171,Casablanca,Morocco,1,1,6,0
EXP18563,EMP008,IT,Manager,OTHER,201.14,MAD,2026-04-24,FRIDAY,0,8,0,Marrakech,Morocco,1,1,2,0
EXP18564,EMP048,Operations,Director,HOTEL,840.52,MAD,2026-01-27,TUESDAY,0,19,218,Rabat,Morocco,1,1,1,0
EXP18565,EMP052,Sales,Manager,MEAL,145.8,MAD,2026-02-17,TUESDAY,0,8,0,Rabat,Morocco,1,1,7,0
EXP18566,EMP145,Operations,Director,TRAVEL,346.81,MAD,2026-01-07,WEDNESDAY,0,10,103,Rabat,Morocco,1,1,7,0
EXP18567,EMP041,IT,Manager,TRAVEL,6805.96,MAD,2026-06-07,SUNDAY,1,3,3,Casablanca,Morocco,0,0,39,1
EXP18568,EMP010,HR,Director,OFFICE_SUPPLIES,268.4,MAD,2026-05-03,SUNDAY,1,14,0,Tanger,Morocco,1,1,5,0
